/award/award_winner/awards_won./award/award_honor/award_winner	41	34.62	21.95	0.0	0.079	28.49	63.41	0.0	0.178	121.67	42.68	0.0	0.103	116.56	70.73	0.0	0.228	220.3	41.46	0.0	0.101	214.84	67.07	0.0	0.213	149.72	23.17	1.22	0.078	143.21	54.88	3.66	0.156	42.28	28.05	0.0	0.081	35.91	69.51	0.0	0.197	33.99	41.46	0.0	0.093	28.17	71.95	2.44	0.226	1017.04	42.68	0.0	0.096	1013.27	67.07	4.88	0.204
/award/award_winning_work/awards_won./award/award_honor/award	118	99.82	23.73	2.54	0.084	87.63	33.05	5.08	0.142	217.46	26.27	2.97	0.106	207.16	31.36	6.78	0.149	154.1	27.12	4.66	0.11	142.92	33.9	6.36	0.145	93.43	13.14	0.42	0.05	78.37	28.39	2.97	0.104	62.7	19.49	0.85	0.067	48.29	41.95	5.08	0.15	66.19	30.08	1.69	0.1	54.79	44.49	9.32	0.208	2111.64	47.03	3.81	0.131	2109.92	51.69	4.66	0.159
/award/award_winning_work/awards_won./award/award_honor/award_winner	24	134.5	37.5	0.0	0.113	132.04	47.92	6.25	0.196	192.63	35.42	2.08	0.139	190.46	41.67	6.25	0.191	145.6	35.42	4.17	0.146	143.5	43.75	10.42	0.211	93.63	16.67	0.0	0.062	90.92	27.08	0.0	0.085	91.48	39.58	4.17	0.135	88.79	50.0	6.25	0.19	213.63	39.58	6.25	0.171	211.42	47.92	14.58	0.255	3561.96	52.08	10.42	0.197	3560.63	54.17	14.58	0.246
/award/award_winning_work/awards_won./award/award_honor/honored_for	10	16.05	15.0	0.0	0.088	6.6	90.0	0.0	0.274	18.65	25.0	0.0	0.078	9.65	90.0	0.0	0.268	16.25	30.0	0.0	0.096	8.25	90.0	0.0	0.303	33.2	0.0	0.0	0.053	21.25	90.0	5.0	0.271	20.8	0.0	0.0	0.056	9.25	90.0	0.0	0.236	16.7	10.0	0.0	0.071	7.1	90.0	0.0	0.301	10.95	40.0	0.0	0.124	3.1	95.0	25.0	0.518
/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee	27	484.56	50.0	37.04	0.43	460.26	51.85	38.89	0.448	658.96	38.89	12.96	0.196	637.67	42.59	12.96	0.203	1433.22	29.63	11.11	0.191	1405.57	29.63	11.11	0.192	369.81	50.0	42.59	0.448	342.22	57.41	46.3	0.496	629.41	48.15	44.44	0.458	604.0	55.56	46.3	0.498	194.76	48.15	44.44	0.455	171.06	53.7	46.3	0.487	773.85	48.08	42.31	0.446	757.23	51.92	44.23	0.469
/award/ranked_item/appears_in_ranked_lists./award/ranking/list	48	56.69	55.21	33.33	0.428	31.4	65.63	50.0	0.562	106.79	51.04	23.96	0.354	83.05	53.13	37.5	0.441	101.74	48.96	9.38	0.268	68.61	48.96	22.92	0.358	85.86	50.0	28.13	0.372	47.24	67.71	50.0	0.571	52.58	50.0	30.21	0.388	18.04	71.88	55.21	0.618	45.02	51.04	37.5	0.438	16.67	70.83	56.25	0.627	42.89	53.13	39.58	0.461	26.85	67.71	47.92	0.548
/base/aareas/schema/administrative_area/administrative_area_type	20	44.6	50.0	50.0	0.509	1.75	100.0	57.5	0.757	57.42	50.0	47.5	0.494	8.43	57.5	47.5	0.523	48.0	57.5	50.0	0.531	3.45	92.5	55.0	0.649	84.38	50.0	50.0	0.503	1.85	100.0	67.5	0.781	80.1	50.0	50.0	0.503	1.43	100.0	70.0	0.837	60.13	52.5	50.0	0.51	1.5	100.0	57.5	0.78	60.5	50.0	50.0	0.504	6.13	77.5	52.5	0.627
/base/aareas/schema/administrative_area/administrative_parent	25	117.56	50.0	20.0	0.334	65.62	80.0	34.0	0.509	94.6	46.0	12.0	0.276	52.36	80.0	12.0	0.343	84.96	44.0	12.0	0.267	37.4	86.0	20.0	0.411	143.38	42.0	42.0	0.427	73.42	82.0	66.0	0.71	114.48	42.0	38.0	0.408	50.28	84.0	38.0	0.509	69.9	50.0	42.0	0.438	17.52	92.0	70.0	0.741	1056.48	46.0	42.0	0.434	1003.56	70.0	42.0	0.479
/base/americancomedy/celebrity_impressionist/celebrities_impersonated	8	385.63	43.75	6.25	0.198	355.81	43.75	6.25	0.205	555.56	25.0	6.25	0.153	527.25	25.0	6.25	0.154	544.19	18.75	6.25	0.085	514.81	18.75	6.25	0.086	453.81	50.0	31.25	0.347	424.06	50.0	31.25	0.354	433.13	37.5	18.75	0.249	403.56	37.5	18.75	0.261	279.5	43.75	31.25	0.338	250.38	43.75	31.25	0.34	1309.56	43.75	25.0	0.329	1296.19	43.75	31.25	0.363
/base/biblioness/bibs_location/country	14	360.89	42.86	0.0	0.148	272.82	42.86	0.0	0.149	357.86	46.43	0.0	0.094	269.68	46.43	0.0	0.094	319.86	46.43	17.86	0.287	231.71	46.43	17.86	0.287	232.29	50.0	35.71	0.408	143.96	50.0	35.71	0.41	181.64	50.0	10.71	0.271	95.82	53.57	10.71	0.275	202.75	53.57	39.29	0.448	116.29	53.57	39.29	0.45	599.89	53.57	39.29	0.435	567.25	57.14	39.29	0.445
