Relation	Num	MR	hits@10	hits@1	MRR	FMR	Fhits@10	Fhits@1	FMRR
/food/food/nutrients./food/nutrition_fact/nutrient	105	30.81	10.95	0.0	5.2	2.2	98.1	58.57	72.39
/people/ethnicity/languages_spoken	29	129.88	39.66	0.0	9.03	123.48	55.17	6.9	20.91
/user/jg/default_domain/olympic_games/sports	11	20.14	9.09	0.0	5.43	5.14	100.0	0.0	22.3
/education/field_of_study/students_majoring./education/education/student	34	1271.37	8.82	1.47	4.41	1266.07	11.76	2.94	6.05
/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	91	350.12	40.11	6.59	18.74	307.45	53.85	28.57	37.62
/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/position	4	22.75	50.0	0.0	17.84	3.88	100.0	37.5	51.68
/film/film/personal_appearances./film/personal_film_appearance/person	11	633.14	18.18	9.09	13.27	630.64	31.82	9.09	14.46
/film/film/estimated_budget./measurement_unit/dated_money_value/currency	151	755.48	49.67	33.11	40.45	135.98	51.66	33.77	42.21
/people/person/profession	1311	903.02	26.51	1.95	8.46	461.98	34.52	8.7	16.75
/time/event/locations	34	936.57	13.24	0.0	5.17	931.79	29.41	5.88	12.6
/music/instrument/family	6	37.25	33.33	0.0	10.86	33.75	33.33	8.33	16.77
/location/location/adjoin_s./location/adjoining_relationship/adjoins	55	590.21	15.45	0.0	4.87	587.49	22.73	0.91	7.81
/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue	20	215.95	35.0	5.0	13.05	201.03	40.0	10.0	17.72
/base/biblioness/bibs_location/country	14	945.36	39.29	10.71	20.01	857.07	39.29	10.71	20.07
/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	53	1026.59	46.23	23.58	31.68	797.51	48.11	25.47	33.81
/education/educational_institution/students_graduates./education/education/major_field_of_study	321	231.95	7.63	0.78	3.85	193.37	22.9	3.43	10.1
/education/university/local_tuition./measurement_unit/dated_money_value/currency	1	318.5	50.0	50.0	50.08	167.5	50.0	50.0	50.15
/film/film/produced_by	60	702.53	10.83	1.67	4.89	697.97	15.83	4.17	7.95
/organization/role/leaders./organization/leadership/organization	70	226.93	46.43	25.71	32.92	87.63	53.57	27.14	35.87
/film/film/story_by	31	1408.19	17.74	8.06	11.78	1405.61	22.58	9.68	14.96
/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	86	296.39	15.12	1.16	6.01	278.18	26.16	2.91	10.52
/award/award_category/disciplines_or_subjects	15	249.2	43.33	0.0	11.78	236.3	60.0	30.0	42.62
/award/award_ceremony/awards_presented./award/award_honor/award_winner	317	499.97	16.72	1.89	7.0	484.34	23.66	5.84	11.84
/base/americancomedy/celebrity_impressionist/celebrities_impersonated	8	2128.63	18.75	6.25	10.18	2098.06	18.75	6.25	10.71
/sports/sports_team/roster./baseball/baseball_roster_position/position	3	22.5	50.0	0.0	15.6	3.83	100.0	16.67	41.67
/people/deceased_person/place_of_death	78	1744.12	3.21	0.64	1.96	1724.03	3.21	0.64	1.97
/award/award_nominee/award_nominations./award/award_nomination/nominated_for	132	893.25	10.61	2.65	5.92	886.96	18.18	6.44	9.82
/film/film/language	314	740.27	36.15	10.83	18.87	238.19	54.62	15.13	26.92
/medicine/symptom/symptom_of	31	26.79	46.77	0.0	11.36	17.29	69.35	22.58	42.19
/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	1	788.0	0.0	0.0	0.14	788.0	0.0	0.0	0.14
/government/legislative_session/members./government/government_position_held/district_represented	117	25.88	14.1	0.85	6.97	2.77	96.58	53.85	68.34
/location/us_county/county_seat	2	2.0	100.0	50.0	66.67	2.0	100.0	50.0	66.67
/film/film_subject/films	77	2110.97	9.09	1.95	4.89	2102.79	11.04	3.9	6.73
/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	160	535.0	17.81	0.94	6.12	479.24	22.19	4.38	9.9
/base/popstra/celebrity/friendship./base/popstra/friendship/participant	32	3183.36	0.0	0.0	0.32	3180.22	0.0	0.0	0.33
