3119.29	50.0	38.19	0.441	2379.99	50.0	38.19	0.441
796.98	36.73	5.1	0.151	650.26	38.78	5.61	0.164
1193.81	44.33	12.15	0.256	354.77	44.84	13.66	0.27
1637.55	5.0	0.29	0.02	1617.07	5.0	0.29	0.02
1305.6	6.56	0.16	0.025	1270.65	6.89	0.98	0.035
731.06	37.07	6.9	0.156	339.53	41.8	16.86	0.256
2036.61	12.2	0.39	0.036	1952.68	12.2	1.18	0.04
1635.86	28.57	0.0	0.061	1635.43	28.57	0.0	0.068
1597.71	2.86	0.0	0.012	1595.03	2.86	0.0	0.012
693.63	0.0	0.0	0.004	693.38	0.0	0.0	0.004
1167.1	50.0	38.87	0.44	429.85	50.14	42.05	0.459
3414.0	23.08	0.0	0.043	3411.54	26.92	0.0	0.048
214.33	5.56	0.0	0.031	210.67	11.11	0.0	0.038
228.9	50.0	15.0	0.273	44.2	55.0	40.0	0.464
239.29	50.0	4.17	0.21	47.88	50.0	29.17	0.405
170.97	18.75	0.0	0.079	167.88	18.75	3.13	0.097
10.72	63.95	5.81	0.207	2.29	100.0	39.53	0.62
677.6	16.28	2.91	0.081	661.76	22.67	3.49	0.105
1563.62	32.35	20.59	0.249	1548.62	47.06	23.53	0.288
38.47	53.13	28.13	0.405	31.53	56.25	28.13	0.41
27.42	44.05	7.14	0.178	21.29	54.76	10.71	0.23
86.41	52.27	13.64	0.245	19.73	65.91	27.27	0.406
782.06	39.61	5.84	0.153	728.73	42.21	12.34	0.209
37.5	0.0	0.0	0.05	18.0	50.0	0.0	0.116
23.0	16.67	0.0	0.058	11.0	83.33	0.0	0.236
19.0	50.0	16.67	0.312	5.67	66.67	33.33	0.497
29.25	50.0	25.0	0.321	11.5	50.0	25.0	0.399
370.03	51.89	40.57	0.449	303.53	69.81	46.23	0.535
4964.27	0.0	0.0	0.002	4963.83	0.0	0.0	0.002
2461.95	50.0	40.91	0.428	2447.18	81.82	59.09	0.705
332.63	19.12	0.0	0.069	328.97	23.53	0.0	0.097
18.13	45.0	2.5	0.135	1.13	100.0	90.83	0.948
17.48	52.5	10.0	0.287	2.45	97.5	55.0	0.677
827.29	28.57	14.29	0.192	813.93	28.57	14.29	0.204
574.71	19.23	1.92	0.074	566.88	19.23	1.92	0.08
395.59	36.36	13.64	0.218	383.95	36.36	18.18	0.243
407.64	50.0	29.55	0.399	321.82	50.0	29.55	0.399
471.63	25.0	0.0	0.061	467.75	25.0	0.0	0.117
426.19	46.88	26.56	0.336	349.17	46.88	28.13	0.349
66.24	34.57	4.79	0.134	47.72	45.21	11.7	0.238
138.23	52.08	41.67	0.471	53.98	64.58	43.75	0.503
7435.25	0.0	0.0	0.0	7435.25	0.0	0.0	0.0
1426.04	12.09	2.2	0.054	1421.53	15.93	3.85	0.074
126.68	54.55	45.45	0.488	83.86	54.55	45.45	0.491
689.17	22.22	0.0	0.059	681.28	27.78	5.56	0.111
24.11	55.56	0.0	0.129	19.78	61.11	0.0	0.185
14.77	27.27	4.55	0.131	5.09	95.45	9.09	0.298
43.69	54.17	27.08	0.359	13.23	62.5	29.17	0.426
1608.58	45.0	23.0	0.331	1431.51	45.0	23.0	0.332
