20.18	62.5	45.0	0.548	1.43	100.0	72.5	0.849
22.83	50.0	3.33	0.195	9.83	73.33	50.0	0.582
107.96	19.52	0.52	0.062	55.71	50.06	8.92	0.218
338.84	26.96	3.0	0.103	324.26	42.63	8.76	0.189
34.58	12.54	0.15	0.057	2.07	98.14	70.43	0.801
96.65	35.17	4.89	0.15	82.56	51.74	23.97	0.329
103.66	42.98	7.85	0.186	97.69	51.65	22.31	0.332
22.09	50.0	0.0	0.148	17.63	78.13	0.0	0.31
112.16	25.45	1.64	0.085	75.11	48.13	10.07	0.219
36.37	24.07	0.0	0.072	23.82	77.8	0.0	0.216
150.32	25.76	2.65	0.09	144.2	36.74	7.58	0.173
42.28	28.05	0.0	0.081	35.91	69.51	0.0	0.197
62.7	19.49	0.85	0.067	48.29	41.95	5.08	0.15
91.48	39.58	4.17	0.135	88.79	50.0	6.25	0.19
20.8	0.0	0.0	0.056	9.25	90.0	0.0	0.236
629.41	48.15	44.44	0.458	604.0	55.56	46.3	0.498
52.58	50.0	30.21	0.388	18.04	71.88	55.21	0.618
80.1	50.0	50.0	0.503	1.43	100.0	70.0	0.837
114.48	42.0	38.0	0.408	50.28	84.0	38.0	0.509
433.13	37.5	18.75	0.249	403.56	37.5	18.75	0.261
181.64	50.0	10.71	0.271	95.82	53.57	10.71	0.275
27.29	57.14	14.29	0.262	17.64	57.14	14.29	0.273
2014.13	32.5	2.5	0.115	2011.45	40.0	10.0	0.202
533.09	50.0	27.27	0.388	499.36	50.0	36.36	0.435
11.33	16.67	0.0	0.089	2.83	100.0	16.67	0.444
16.7	50.0	50.0	0.516	2.7	90.0	80.0	0.827
18.67	6.1	0.0	0.059	3.95	96.34	20.73	0.44
23.24	50.0	0.0	0.124	1.4	100.0	71.43	0.842
309.0	0.0	0.0	0.004	309.0	0.0	0.0	0.004
389.41	0.0	0.0	0.013	387.36	0.0	0.0	0.014
376.98	14.06	0.0	0.037	373.84	23.44	0.0	0.045
154.5	27.42	0.0	0.068	147.53	30.65	1.61	0.099
11.17	33.33	0.0	0.09	3.0	100.0	0.0	0.361
53.3	50.0	22.5	0.364	18.23	67.5	47.5	0.575
36.45	52.38	21.43	0.323	4.24	85.71	61.9	0.705
31.61	47.37	13.16	0.242	15.07	68.42	32.89	0.456
422.31	50.0	47.5	0.49	260.18	53.33	47.5	0.498
80.98	22.41	3.45	0.109	76.0	36.21	8.62	0.172
16.83	35.19	0.0	0.09	1.85	98.15	85.19	0.896
88.68	50.0	32.14	0.401	67.57	67.86	50.0	0.556
424.44	43.9	8.54	0.221	408.72	54.88	28.05	0.368
113.0	50.0	50.0	0.502	12.0	50.0	50.0	0.522
194.44	42.94	2.35	0.133	169.45	57.65	17.06	0.311
26.5	50.0	0.0	0.094	24.0	50.0	0.0	0.095
2728.73	50.0	50.0	0.5	1315.81	50.5	50.0	0.502
2364.65	70.0	50.0	0.592	2364.6	70.0	50.0	0.6
135.31	40.94	2.09	0.114	39.05	65.16	33.97	0.443
27.98	46.03	1.59	0.112	6.6	84.13	44.44	0.579
209.22	50.0	20.37	0.296	177.74	55.56	27.78	0.371
1.0	100.0	100.0	1.0	1.0	100.0	100.0	1.0
166.23	43.89	0.56	0.128	122.39	46.11	10.56	0.216
122.26	49.38	17.5	0.3	52.71	58.13	31.25	0.407
96.48	14.17	0.47	0.054	59.83	43.61	14.33	0.233
478.4	19.94	2.57	0.083	467.27	22.03	6.59	0.115
1.0	100.0	100.0	1.0	1.0	100.0	100.0	1.0
20.55	27.27	0.0	0.075	12.59	54.55	0.0	0.164
176.78	32.35	7.35	0.16	171.81	36.76	13.24	0.206
159.0	50.0	50.0	0.503	44.2	50.0	50.0	0.508
56.26	50.0	28.57	0.395	25.02	69.05	45.24	0.528
294.0	50.0	50.0	0.501	143.0	50.0	50.0	0.502
422.25	50.0	50.0	0.502	366.33	58.33	50.0	0.516
408.95	6.76	0.42	0.029	401.72	13.7	3.35	0.071
507.28	50.0	43.75	0.459	456.88	56.25	46.88	0.494
189.21	31.58	2.63	0.111	185.71	34.21	2.63	0.135
117.44	38.24	0.0	0.12	112.71	44.12	0.0	0.142
51.42	46.15	15.38	0.239	45.27	57.69	15.38	0.255
346.07	46.56	23.66	0.318	112.3	52.29	34.35	0.409
90.61	51.32	18.42	0.308	49.49	68.42	40.79	0.523
114.05	50.0	50.0	0.503	52.65	50.0	50.0	0.513
28.0	56.25	6.25	0.196	23.63	62.5	37.5	0.464
246.38	46.15	3.85	0.124	240.62	50.0	3.85	0.159
492.51	50.33	47.68	0.49	40.18	62.58	51.66	0.552
139.13	32.88	2.05	0.121	130.97	50.68	6.16	0.203
287.56	28.0	9.0	0.159	265.02	31.5	12.5	0.185
8.17	50.0	33.33	0.423	3.67	100.0	33.33	0.478
151.83	44.44	22.22	0.304	144.19	55.56	27.78	0.361
239.55	51.28	41.03	0.457	172.95	58.97	42.31	0.483
126.7	45.0	5.0	0.177	122.55	50.0	10.0	0.225
261.57	36.15	1.73	0.104	120.85	49.45	19.11	0.292
