30.77	42.5	37.5	0.402	15.93	77.5	72.5	0.75
335.87	56.67	13.33	0.303	325.13	83.33	50.0	0.593
101.2	25.82	2.04	0.09	57.59	50.58	13.23	0.254
296.21	33.41	4.61	0.132	283.52	47.7	11.06	0.222
28.25	25.39	0.93	0.084	1.73	99.23	74.92	0.837
148.03	35.96	7.57	0.166	136.76	47.63	18.3	0.274
113.71	40.5	5.79	0.151	108.66	45.45	12.81	0.22
15.41	71.88	3.13	0.2	11.38	90.63	9.38	0.394
128.81	29.52	3.51	0.114	95.77	48.31	13.45	0.247
33.49	30.84	0.47	0.089	22.59	79.44	5.61	0.285
267.03	23.48	4.55	0.111	261.41	34.09	10.23	0.188
33.99	41.46	0.0	0.093	28.17	71.95	2.44	0.226
66.19	30.08	1.69	0.1	54.79	44.49	9.32	0.208
213.63	39.58	6.25	0.171	211.42	47.92	14.58	0.255
16.7	10.0	0.0	0.071	7.1	90.0	0.0	0.301
194.76	48.15	44.44	0.455	171.06	53.7	46.3	0.487
45.02	51.04	37.5	0.438	16.67	70.83	56.25	0.627
60.13	52.5	50.0	0.51	1.5	100.0	57.5	0.78
69.9	50.0	42.0	0.438	17.52	92.0	70.0	0.741
279.5	43.75	31.25	0.338	250.38	43.75	31.25	0.34
202.75	53.57	39.29	0.448	116.29	53.57	39.29	0.45
22.36	64.29	35.71	0.449	13.0	71.43	35.71	0.478
275.55	40.0	5.0	0.14	273.15	45.0	12.5	0.217
690.77	50.0	22.73	0.368	659.32	54.55	31.82	0.416
7.67	83.33	0.0	0.145	1.83	100.0	50.0	0.694
25.4	50.0	50.0	0.512	9.7	80.0	50.0	0.553
14.5	29.27	2.44	0.115	4.16	93.9	21.95	0.445
18.36	50.0	2.38	0.158	1.31	100.0	73.81	0.863
127.5	0.0	0.0	0.014	127.5	0.0	0.0	0.014
313.36	13.64	0.0	0.044	311.41	13.64	0.0	0.06
428.3	10.94	0.0	0.043	425.5	10.94	0.0	0.05
348.82	27.42	6.45	0.136	343.27	30.65	6.45	0.144
9.5	66.67	0.0	0.107	2.0	100.0	33.33	0.611
52.58	50.0	35.0	0.419	22.52	67.5	52.5	0.592
36.64	54.76	28.57	0.37	3.88	85.71	54.76	0.664
32.37	51.32	18.42	0.277	17.12	69.74	27.63	0.413
427.2	50.0	49.17	0.498	250.33	53.33	49.17	0.514
81.14	37.93	3.45	0.114	77.16	41.38	3.45	0.144
11.5	59.26	5.56	0.189	1.91	98.15	81.48	0.874
71.57	57.14	32.14	0.412	55.5	71.43	53.57	0.603
93.74	50.0	13.41	0.276	79.38	63.41	23.17	0.374
123.5	50.0	50.0	0.502	21.5	50.0	50.0	0.512
113.58	47.06	4.71	0.175	91.53	57.06	18.24	0.317
16.5	50.0	0.0	0.183	14.0	50.0	0.0	0.187
2699.54	50.0	50.0	0.5	843.36	51.99	50.25	0.51
1439.6	55.0	35.0	0.4	1439.55	55.0	35.0	0.408
123.21	43.21	5.57	0.162	41.97	60.8	24.56	0.371
21.12	51.59	5.56	0.177	5.42	85.71	42.86	0.572
233.89	53.7	22.22	0.315	205.59	53.7	24.07	0.343
1.38	100.0	69.23	0.833	1.38	100.0	69.23	0.833
167.94	36.67	5.0	0.155	127.38	40.0	10.0	0.202
112.3	50.0	20.63	0.325	45.18	57.5	31.88	0.415
97.94	23.36	2.34	0.094	73.36	42.52	12.15	0.215
490.94	19.29	4.5	0.098	481.41	20.42	4.98	0.107
1.42	100.0	65.38	0.814	1.42	100.0	65.38	0.814
16.23	40.91	4.55	0.167	11.09	63.64	4.55	0.231
235.76	25.0	4.41	0.137	231.99	30.88	8.82	0.169
151.5	50.0	50.0	0.503	37.0	50.0	50.0	0.509
53.43	50.0	38.1	0.446	30.45	61.9	45.24	0.523
259.5	50.0	50.0	0.501	108.5	50.0	50.0	0.502
340.67	50.0	50.0	0.503	288.88	58.33	54.17	0.553
477.99	9.57	0.72	0.037	471.9	12.32	3.35	0.067
402.38	50.0	43.75	0.466	352.91	53.13	50.0	0.512
255.0	28.95	7.89	0.159	251.95	34.21	10.53	0.191
127.06	47.06	17.65	0.262	123.03	47.06	20.59	0.295
76.88	46.15	23.08	0.301	71.54	53.85	23.08	0.313
372.13	46.56	20.61	0.302	106.49	51.15	34.35	0.405
80.76	51.32	25.0	0.347	41.59	72.37	39.47	0.504
70.45	50.0	50.0	0.504	13.9	80.0	55.0	0.602
18.38	50.0	18.75	0.277	15.44	68.75	25.0	0.375
124.19	46.15	7.69	0.203	119.35	50.0	7.69	0.22
518.08	50.0	48.34	0.491	40.13	57.95	50.0	0.536
144.95	36.99	10.27	0.209	137.56	50.68	21.92	0.299
338.38	30.0	11.0	0.172	315.46	30.5	11.5	0.181
10.0	50.0	50.0	0.527	5.5	83.33	50.0	0.557
106.28	50.0	22.22	0.327	99.97	52.78	30.56	0.399
236.72	50.0	34.62	0.422	176.96	52.56	35.9	0.436
140.35	50.0	20.0	0.297	136.65	55.0	25.0	0.341
259.57	37.4	4.02	0.138	121.27	49.86	20.5	0.306
480.32	45.54	29.62	0.352	84.42	75.0	44.27	0.547
261.01	30.98	5.43	0.138	255.97	34.24	7.07	0.155
161.77	38.46	5.77	0.143	155.65	42.31	7.69	0.161
267.35	45.21	7.01	0.18	75.62	56.68	29.79	0.399
352.68	27.27	13.64	0.179	350.73	31.82	22.73	0.259
12.0	75.0	0.0	0.28	11.86	75.0	0.0	0.293
194.76	37.5	5.83	0.172	191.27	41.67	15.0	0.25
103.75	44.05	2.98	0.169	88.95	55.36	17.26	0.299
104.05	50.0	17.5	0.278	93.25	52.5	25.0	0.342
613.49	50.0	47.15	0.485	55.99	51.9	49.37	0.509
116.87	11.33	1.21	0.053	23.23	65.31	22.74	0.369
371.39	44.44	0.0	0.088	367.72	44.44	0.0	0.097
