686.67	21.0	8.0	0.124	662.35	22.5	8.5	0.135
7.5	50.0	50.0	0.536	2.5	100.0	50.0	0.631
102.86	44.44	16.67	0.283	95.03	52.78	25.0	0.34
290.44	50.0	32.05	0.401	215.79	53.85	33.33	0.418
152.0	50.0	15.0	0.263	147.9	55.0	20.0	0.315
363.95	35.94	1.18	0.092	186.09	45.64	19.46	0.287
626.94	43.95	27.39	0.323	169.83	60.83	37.9	0.449
358.62	22.28	4.89	0.101	352.35	25.54	5.98	0.118
432.77	32.69	3.85	0.128	425.04	34.62	5.77	0.151
418.1	40.26	0.74	0.092	129.1	52.56	25.17	0.347
1279.27	22.73	13.64	0.16	1276.59	31.82	13.64	0.191
51.75	50.0	2.78	0.149	51.58	50.0	2.78	0.158
262.41	26.67	3.33	0.113	257.98	35.83	7.5	0.163
154.93	36.31	1.79	0.142	137.08	52.38	12.5	0.272
143.5	40.0	10.0	0.207	128.72	45.0	20.0	0.292
739.84	50.0	47.15	0.483	65.75	50.95	48.42	0.501
170.38	2.14	0.86	0.029	31.65	56.57	14.13	0.278
677.06	27.78	0.0	0.096	672.94	27.78	0.0	0.11
383.19	38.71	8.06	0.167	380.65	43.55	20.97	0.289
595.02	19.23	1.92	0.078	593.62	21.15	1.92	0.086
353.23	35.0	4.06	0.137	297.81	44.38	14.38	0.236
60.69	50.0	6.25	0.143	56.44	56.25	6.25	0.173
816.46	28.57	6.49	0.136	808.14	30.52	9.09	0.163
142.5	50.0	50.0	0.505	123.17	66.67	50.0	0.529
418.09	50.0	36.36	0.437	401.18	59.09	40.91	0.498
35.36	4.76	0.0	0.042	1.75	100.0	72.86	0.82
147.54	45.6	9.89	0.239	104.62	65.38	40.66	0.495
23.5	54.17	8.33	0.299	1.08	100.0	91.67	0.958
28.51	8.12	0.0	0.047	1.86	98.29	72.22	0.819
19.12	7.69	0.0	0.065	4.77	100.0	3.85	0.276
580.45	45.45	27.27	0.359	567.77	63.64	27.27	0.396
25.09	50.0	9.38	0.233	13.44	71.88	37.5	0.455
319.28	27.78	11.11	0.157	312.78	38.89	11.11	0.188
12.93	41.67	0.0	0.13	2.23	96.67	70.0	0.806
24.38	50.0	0.0	0.178	4.63	100.0	37.5	0.505
151.68	13.19	0.43	0.05	142.84	28.3	3.83	0.116
327.0	0.0	0.0	0.01	326.25	0.0	0.0	0.01
44.6	48.0	8.0	0.189	36.42	62.0	16.0	0.301
298.0	33.33	16.67	0.253	271.83	33.33	16.67	0.255
760.77	18.18	0.0	0.059	759.45	18.18	0.0	0.064
62.33	50.0	4.65	0.218	28.48	59.3	33.72	0.435
54.25	46.88	15.63	0.259	40.5	56.25	18.75	0.305
241.83	48.91	47.83	0.485	64.29	52.17	47.83	0.501
50.5	50.0	7.14	0.183	49.57	50.0	7.14	0.199
189.86	37.5	2.08	0.109	189.86	37.5	2.08	0.109
472.85	50.0	50.0	0.501	37.63	57.74	51.19	0.533
138.3	36.36	0.91	0.099	135.55	49.09	0.91	0.136
331.2	41.21	2.88	0.161	222.3	49.24	22.73	0.318
26.19	61.54	7.69	0.228	23.35	65.38	23.08	0.387
259.47	49.64	39.05	0.436	107.73	57.3	41.24	0.475
118.5	50.0	50.0	0.502	10.13	50.0	50.0	0.53
74.83	66.67	33.33	0.442	17.17	66.67	50.0	0.531
120.65	30.77	3.85	0.112	116.15	46.15	7.69	0.182
57.31	16.67	0.83	0.069	34.09	76.67	32.5	0.492
270.63	50.0	50.0	0.501	62.08	50.0	50.0	0.511
1555.0	0.0	0.0	0.018	1555.0	0.0	0.0	0.018
283.67	42.34	11.69	0.209	200.86	49.6	20.56	0.302
863.2	36.67	13.33	0.207	856.43	36.67	16.67	0.224
92.12	46.15	0.0	0.106	84.31	53.85	0.0	0.204
43.11	46.77	0.0	0.112	33.34	72.58	20.97	0.383
25.94	0.0	0.0	0.041	7.06	85.29	0.0	0.193
210.82	32.35	0.0	0.107	202.32	64.71	13.24	0.289
262.18	42.86	7.14	0.173	251.57	42.86	17.86	0.274
817.93	22.06	0.0	0.066	811.63	25.0	1.47	0.081
129.12	18.75	1.32	0.063	94.62	35.86	6.25	0.154
154.21	20.33	0.68	0.062	97.74	43.9	16.11	0.256
87.56	33.51	1.55	0.109	78.32	47.94	10.82	0.232
41.45	50.0	11.36	0.23	39.16	56.82	20.45	0.303
129.98	31.03	0.0	0.1	107.14	39.66	5.17	0.167
27.33	41.67	0.0	0.096	23.83	41.67	0.0	0.109
183.03	30.39	2.61	0.1	117.42	39.87	10.46	0.2
20.5	0.0	0.0	0.051	16.25	0.0	0.0	0.064
67.03	32.34	0.3	0.07	18.87	66.47	26.05	0.402
60.6	0.0	0.0	0.023	27.18	20.0	0.0	0.08
65.77	0.94	0.0	0.02	22.35	23.58	2.83	0.098
360.17	20.11	0.38	0.062	331.73	28.76	6.2	0.134
20.94	50.0	0.0	0.211	1.0	100.0	100.0	1.0
53.78	50.0	13.04	0.248	18.54	63.04	28.26	0.403
21.92	0.0	0.0	0.049	4.04	100.0	0.0	0.296
62.11	33.87	19.35	0.239	17.39	45.16	24.19	0.323
52.71	50.0	0.0	0.198	7.63	85.53	59.21	0.692
36.35	12.7	0.0	0.056	10.48	72.22	7.14	0.262
56.85	12.6	0.0	0.052	11.87	68.8	24.61	0.383
21.06	18.75	0.0	0.076	4.63	87.5	31.25	0.481
159.67	50.0	33.33	0.421	45.0	50.0	33.33	0.425
92.07	50.0	50.0	0.503	22.09	86.36	61.36	0.71
860.8	22.5	5.0	0.112	858.88	25.0	15.0	0.187
583.75	30.0	10.0	0.164	572.32	31.82	10.91	0.175
294.5	42.86	42.86	0.434	226.14	57.14	42.86	0.469
403.58	47.44	19.23	0.278	377.79	48.72	19.23	0.291
328.72	18.75	0.0	0.058	327.72	18.75	3.13	0.08
