0	0	0	0	2850.53	18.21	8.67	0.119
0	0	0	0	3053.07	48.98	19.39	0.31
0	0	0	0	19.79	64.29	0.0	0.196
0	0	0	0	8082.97	31.63	13.27	0.195
0	0	0	0	1979.33	63.33	43.33	0.501
0	0	0	0	676.66	38.64	15.91	0.229
0	0	0	0	46.67	33.33	0.0	0.099
0	0	0	0	4013.0	32.14	9.52	0.168
0	0	0	0	665.4	66.67	26.19	0.4
0	0	0	0	67.9	30.0	0.0	0.097
0	0	0	0	17003.73	61.54	50.0	0.545
0	0	0	0	8334.9	37.5	10.42	0.207
0	0	0	0	3162.48	49.83	46.3	0.481
0	0	0	0	592.69	43.06	20.83	0.277
0	0	0	0	1.75	100.0	25.0	0.625
0	0	0	0	12.5	75.0	50.0	0.548
0	0	0	0	117.5	0.0	0.0	0.009
0	0	0	0	2402.62	45.95	17.57	0.274
0	0	0	0	2209.62	26.6	6.38	0.125
0	0	0	0	211.87	79.14	56.37	0.643
0	0	0	0	1295.63	50.0	16.67	0.269
0	0	0	0	118.96	74.0	31.0	0.455
0	0	0	0	3.0	100.0	75.0	0.778
0	0	0	0	66835.63	12.5	0.0	0.03
0	0	0	0	7783.84	42.7	19.46	0.272
0	0	0	0	1.03	100.0	97.06	0.985
0	0	0	0	98.6	50.0	20.0	0.303
0	0	0	0	4623.23	31.82	9.09	0.164
0	0	0	0	6375.9	50.0	20.0	0.306
0	0	0	0	5024.39	55.26	23.68	0.35
0	0	0	0	241.51	83.18	43.77	0.577
0	0	0	0	7418.25	32.14	13.81	0.203
0	0	0	0	929.7	56.67	23.33	0.337
0	0	0	0	898.19	35.94	18.75	0.237
